,ID,Utterance,Speaker,Dialogue_ID,Target
0,TRAIN_6353,"Hey, this isn't like swimming after a meal, answer the phone!",Chandler,664,anger
0,TRAIN_6376,I know! Why aren't you drunk? It worked for many girls in my high school.,Frank,665,anger
0,TRAIN_6376,I know!Why don't you get drunk? That worked for many girls in my high school.,Frank,665,anger
0,TRAIN_6381,"Oh, if this guy keeps closing all our favorite places, where are we going to eat?!",Joey,666,anger
0,TRAIN_6381,"Peebs, if this guy keeps shutting down all the places we like, where are we going to eat?!",Joey,666,anger
0,TRAIN_6386,I'll be right there! Can't we say it's going to start later?,Monica,666,anger
0,TRAIN_6386,I'll be right there! Can't you just say that we'll start later?,Monica,666,anger
0,TRAIN_6388,Fake type!,Monica,666,anger
0,TRAIN_6388,Fake kind!,Monica,666,anger
0,TRAIN_6412,"Oh, my God. Oh, my God.",Rachel,670,anger
0,TRAIN_6412,"Oh, my God, oh.",Rachel,670,anger
0,TRAIN_6418,"All right, Monica, what are you doing? You're gonna lose your job! This isn't you!",Rachel,670,anger
0,TRAIN_6418,"Monica, what are you doing? You're going to lose your job! This isn't you!",Rachel,670,anger
0,TRAIN_6420,"You know, I'm not just a person who has to wipe his pillow and pay as soon as he comes in!",Monica,670,anger
0,TRAIN_6420,"You know, I'm not the one who has to pay right away when a pillow comes in!",Monica,670,anger
0,TRAIN_6442,"No! No! No, no! No ad-libs, no friends.",Ross,671,anger
0,TRAIN_6442,Ahhhhhhhhhhhhhhhhh! No! No! You can't do ad-libs. You can't do it.,Ross,671,anger
0,TRAIN_6456,"What are you talking about, Ross? I just told you I read it twice!",Rachel,672,anger
0,TRAIN_6456,"What are you talking about, Ross, you just said you read it twice!",Rachel,672,anger
0,TRAIN_6457,"Look, you know, do it or not, and if you have to do something,",Rachel,672,anger
0,TRAIN_6457,"You know, whether it works or not, and if you have to.",Rachel,672,anger
0,TRAIN_6507,"Oh really, really? Is that Ross? Is that so? All right, I'll make it easier",Rachel,676,anger
0,TRAIN_6507,Really? Los Angeles? Is that okay?So I'm going to make it a little bit simpler.,Rachel,676,anger
0,TRAIN_6509,Run out!,Rachel,676,anger
0,TRAIN_6509,Hurry up!,Rachel,676,anger
0,TRAIN_6511,"Oh, that's how angry I am!!",Rachel,676,anger
0,TRAIN_6511,"Yeah, that's how angry I am!!",Rachel,676,anger
0,TRAIN_6548,I can't even use Chandler's computer except to find pornography!,Joey,679,anger
0,TRAIN_6548,You can't even use Chandler's computer except to find porn!,Joey,679,anger
0,TRAIN_6549,And- that's because it's right there when you turn it on!,Joey,679,anger
0,TRAIN_6549,And that's because it's right there when you turn it on!,Joey,679,anger
0,TRAIN_6550,I think my girlfriend's saliva will come out a little earlier this month.,Monica,679,anger
0,TRAIN_6550,I think my lover's argument will start a little early this month.,Monica,679,anger
0,TRAIN_6597,I told you I'd do it!,Rachel,686,anger
0,TRAIN_6597,I said I'd do it!,Rachel,686,anger
0,TRAIN_6599,Monica! I won't ruin it!,Rachel,686,anger
0,TRAIN_6599,Monica! I'm not going to ruin it!,Rachel,686,anger
0,TRAIN_6645,"I've been a good man so far, but I don't need this sadness",Mr. Treeger,693,anger
0,TRAIN_6645,"I've been a good person, but I don't need this sadness.",Mr. Treeger,693,anger
0,TRAIN_6646,I call the landlord and tell her that Monica is illegally subleasing her grandmother's apartment.,Mr. Treeger,693,anger
0,TRAIN_6646,I'm gonna call the landlord and tell him she's illegally subleasing her grandmother's apartment here,Mr. Treeger,693,anger
0,TRAIN_6647,Your friends get out of here.,Mr. Treeger,693,anger
0,TRAIN_6647,Your friend is out of here.,Mr. Treeger,693,anger
0,TRAIN_6648,Tell me something I don't know!,Joey,693,anger
0,TRAIN_6648,Why don't you tell me something I don't know!,Joey,693,anger
0,TRAIN_6658,"Oh, my God!",Rachel,695,anger
0,TRAIN_6658,"Oh, damn it!",Rachel,695,anger
0,TRAIN_6664,She just called and said she was working late!,Rachel,696,anger
0,TRAIN_6664,She just called and said she would work late!,Rachel,696,anger
0,TRAIN_6666,That's right!,Rachel,696,anger
0,TRAIN_6666,That's exactly the one!,Rachel,696,anger
0,TRAIN_6667,I'm gonna go over there and confront them right now!,Rachel,696,anger
0,TRAIN_6667,I'll go there right now and face them!,Rachel,696,anger
0,TRAIN_6676,"Hey, hey! You're the one who finished it, remember?",Ross,698,anger
0,TRAIN_6676,"You know what, man? You're the one who finished, remember?",Ross,698,anger
0,TRAIN_6678,Do you still love me?,Ross,698,anger
0,TRAIN_6685,I won! It was my job!,The Lurker,699,anger
0,TRAIN_6686,OK! Here! Put on your hiking boots!,Phoebe,699,anger
0,TRAIN_6686,Good! Here! Hiking too much!,Phoebe,699,anger
0,TRAIN_6687,"Excuse me, sir! This woman gave me my quarter, this is my money.",The Lurker,699,anger
0,TRAIN_6687,"Excuse me! This woman played my quarter, this is my money.",The Lurker,699,anger
0,TRAIN_6692,It was my job!,The Lurker,699,anger
0,TRAIN_6696,No! No! You can't arrest him!No! I'm not going back! I'll never go back to that hell hole!!,Phoebe,699,anger
0,TRAIN_6696,"No! No, you can't arrest me! No! I'm not going back! I'm not going back to that hellhole!!",Phoebe,699,anger
0,TRAIN_6697,I'll just take you out!,The Security Guard,699,anger
0,TRAIN_6703,"Ross, please!",Rachel,700,anger
0,TRAIN_6707,"Oh, but I see!",Rachel,700,anger
0,TRAIN_6707,"Oh, b-b- But yes!",Rachel,700,anger
0,TRAIN_6709,"Oh, Ross, come on! It's not, it's a marriage, it's not a marriage. This is the worst hangover in the world! Ross, listen, if",Rachel,700,anger
0,TRAIN_6709,"Oh, Ross, come on! This isn't it, this isn't marriage! This is the worst hangover in the world! Ross, listen.",Rachel,700,anger
0,TRAIN_6725,"No, no, no! I've been waiting forever to date Lorraine. Please calm down.",Joey,704,anger
0,TRAIN_6725,"No, no, no, no! I've been waiting all my life to date Lorraine, just relax.",Joey,704,anger
0,TRAIN_6726,Calm down? Calm down? You have broken me up with a woman I've abandoned twice in the last five months!,Chandler,704,anger
0,TRAIN_6726,Calm down? Calm down? I've introduced you to a woman I've dumped twice in the last five months!,Chandler,704,anger
0,TRAIN_6727,Stop screaming? You make me nervous and I can't go when I'm nervous,Joey,704,anger
0,TRAIN_6727,Can you stop yelling at me? You make me uneasy and I can't go when I'm nervous.,Joey,704,anger
0,TRAIN_6728,"I'm sorry, I'm sorry, you're right. Come on, do it, do it, go, go!",Chandler,704,anger
0,TRAIN_6728,"I'm sorry, I'm sorry, you're right. Come on, come on, come on, come on, come on!",Chandler,704,anger
0,TRAIN_6749,"Oh, whoa, whoa, whoa!",Phoebe,707,anger
0,TRAIN_6749,"Whoa, whoa, whoa, whoa!",Phoebe,707,anger
0,TRAIN_6759,Don't drink near the bucket!,Phoebe,707,anger
0,TRAIN_6759,No drinks near the water bottle!,Phoebe,707,anger
0,TRAIN_6760,Put it down there and you can donate it!,Phoebe,707,anger
0,TRAIN_6760,"If you leave it there, you can contribute!",Phoebe,707,anger
0,TRAIN_6761,And you can put the wounded rabbit there!,Phoebe,707,anger
0,TRAIN_6761,And you can put the injured rabbit over there!,Phoebe,707,anger
0,TRAIN_6763,I told you to get out of here!,Phoebe,707,anger
0,TRAIN_6787,No! No! No! Can I speak to the person in charge?!,Ross,714,anger
0,TRAIN_6787,No! No! No!Can I call the person in charge?!,Ross,714,anger
0,TRAIN_6789,"Hello, is it possible to increase security in the paleontology section?",Ross,714,anger
0,TRAIN_6789,"Hello, I wonder if I can increase the security of the Paleontology section.",Ross,714,anger
0,TRAIN_6790,I wrote a book up there and people are doing well rolling around in front of it.,Ross,714,anger
0,TRAIN_6790,"Look, I wrote a book there, and instead of reading it, people are fine and rolling in front of it.",Ross,714,anger
0,TRAIN_6794,"Well, that's good.",Ross,716,anger
0,TRAIN_6794,"Yes, that's fine.",Ross,716,anger
0,TRAIN_6795,There you go!,Ross,716,anger
0,TRAIN_6795,Good!,Ross,716,anger
0,TRAIN_6796,"If I were the only one who knew the sacredness of the Bible, I would go and defend it myself!",Ross,716,anger
0,TRAIN_6796,"If I am the only one who appreciates the holiness of the word, I will go up there and defend it myself!",Ross,716,anger
0,TRAIN_6797,And don't follow me!,Ross,716,anger
0,TRAIN_6797,Don't follow me!,Ross,716,anger
0,TRAIN_6804,"Phoebe, look at this!",Rachel,717,anger
0,TRAIN_6804,"Come on, Phoebe, look at that!",Rachel,717,anger
0,TRAIN_6810,"Oh! Phoebe, this is all your fault! Now he loves her.He will marry her.This is all your fault.",Rachel,717,anger
0,TRAIN_6810,"Phoebe, it's all your fault! Now he loves her, he'll marry her, it's all your fault.",Rachel,717,anger
0,TRAIN_6828,"Oh, my.",Joey,720,anger
0,TRAIN_6828,Oh...,Joey,720,anger
0,TRAIN_6835,"No, quiet one!",Joey,720,anger
0,TRAIN_6835,"No, be quiet!",Joey,720,anger
0,TRAIN_6837,"Hmm! Look, I don't know how much more I can drink this! Did you know that he taped it over me?",Joey,720,anger
0,TRAIN_6837,I don't know how much longer I can stand it! You know he put tape on my body?,Joey,720,anger
0,TRAIN_6848,"Here, Chandler, it was instinct! Okay? I just did it.",Joey,722,anger
0,TRAIN_6848,"Hey Chandler, it was instinct! Okay? I'm just doing it!",Joey,722,anger
0,TRAIN_6856,"Well, well, well, it's easy, it's not a hot dog!",Joey,722,anger
0,TRAIN_6856,"No, uh, calm down, it's not a hot dog!",Joey,722,anger
0,TRAIN_6898,"No, I failed. You're a fool.",Monica,727,anger
0,TRAIN_6898,"No, you screwed it up. You are a fool.",Monica,727,anger
0,TRAIN_6902,I just saw Cathy naked in the bathroom! It was like torture!,Chandler,728,anger
0,TRAIN_6902,I just went into the bathroom and saw Kathy naked! It was like torture!,Chandler,728,anger
0,TRAIN_6904,It keeps getting worse and worse!,Chandler,728,anger
0,TRAIN_6904,It's getting worse!,Chandler,728,anger
0,TRAIN_6963,It's not!!,Ross,735,anger
0,TRAIN_6963,"No, it's not.",Ross,735,anger
0,TRAIN_6988,Oh!,Chandler,737,anger
0,TRAIN_6988,"Oh, my God!",Chandler,737,anger
0,TRAIN_6998,I can't believe my mom and dad are selling the house!,Monica,738,anger
0,TRAIN_7011,What?,Joey,739,anger
0,TRAIN_7011,Yes?,Joey,739,anger
0,TRAIN_7018,"Look, everything about me is safe and dry, and everything about her, is growing something new!",Ross,740,anger
0,TRAIN_7018,"Look, everything about me is safe and dry, and everything about her is growing something new!",Ross,740,anger
0,TRAIN_7019,This is what makes me think you love me more,Ross,740,anger
0,TRAIN_7019,This is exactly what makes her think that you love me more than you love her.,Ross,740,anger
0,TRAIN_7036,Count as many as you like in our heads.,Monica,743,anger
0,TRAIN_7036,We think alike in our minds.,Monica,743,anger
0,TRAIN_7051,"I -- I just -- I thought -- I'm glad, Shelley.",Shelley,744,anger
0,TRAIN_7051,"Good for you, Shelley",Shelley,744,anger
0,TRAIN_7061,The agent wants to know why I didn't show up at an audition that I didn't know I had today.,Joey,745,anger
0,TRAIN_7061,My agent wants to know why I didn't come to the audition today.,Joey,745,anger
0,TRAIN_7063,Why don't you send me a message?,Joey,745,anger
0,TRAIN_7063,How could you not give me a message?,Joey,745,anger
0,TRAIN_7064,"Well, I'll tell you I enjoy guilt, but oh, it wasn't me.",Chandler,745,anger
0,TRAIN_7064,"I'd say I enjoy the guilt, but, oh, it wasn't me.",Chandler,745,anger
0,TRAIN_7065,"Yes, that's right! It was him! Huh! Okay, it was me.",Phoebe,745,anger
0,TRAIN_7065,"Yes, that's what happened! It was him! Oh! Yeah, it was me!",Phoebe,745,anger
0,TRAIN_7077,"I mean, last year, Elizabeth, now this kid.",Ross,747,anger
0,TRAIN_7077,Elizabeth from last year is this one now.,Ross,747,anger
0,TRAIN_7079,Do I have a sexy professor vibe?,Ross,747,anger
0,TRAIN_7079,Am I acting like a sexy professor?,Ross,747,anger
0,TRAIN_7120,Did you go down to the dock again?,Rachel,754,anger
0,TRAIN_7120,At the wharf again?,Rachel,754,anger
0,TRAIN_7122,I won't tell you! You're the bad guy who broke Sarah's leg.,Girl,755,anger
0,TRAIN_7123,"Hey, now! It was an accident, all right.",Ross,755,anger
0,TRAIN_7123,"Hey! That was an accident, I see.",Ross,755,anger
0,TRAIN_7124,You're a big screw.,Girl,755,anger
0,TRAIN_7126,"Why don't you look in the mirror, Scrood?",Girl,755,anger
0,TRAIN_7126,"Why don't you look in the mirror, Scrooge.",Girl,755,anger
0,TRAIN_7129,It's not good enough.,Ross,755,anger
0,TRAIN_7129,It's not very good.,Ross,755,anger
0,TRAIN_7152,Oh! - Oh! - Oh!Oooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooo,Frank,758,anger
0,TRAIN_7152,Oh!- Oh!- Oh! Oh! Oh! Oh! Oh! Oh! Oh! Oh! Oh! Oh! Oh! Oh! Oh! Oh! Oh! Oh! Oh! Oh! Oh! Oh! Oh! Oh! Oh! Oh! Oh! Oh! Oh! Oh! Oh! Oh! Oh! Oh! Oh! Oh! Oh! Oh! Oh! Oh! Oh! Oh! Oh! Oh! Oh! Oh! Oh! Oh! Oh! Oh! Oh! Oh! Oh! Oh! Oh,Frank,758,anger
0,TRAIN_7155,He touched my joke.,Girl,758,anger
0,TRAIN_7155,He touched my underwear.,Girl,758,anger
0,TRAIN_7157,That's my job!,Girl,758,anger
0,TRAIN_7162,Wheat? What's the party where wheat is served?,Janice,759,anger
0,TRAIN_7163,"Well, I'm sorry if my friend isn't as sophisticated as you.",Chandler,759,anger
0,TRAIN_7163,"Well, I'm sorry if my friends aren't as sophisticated as you are.",Chandler,759,anger
0,TRAIN_7166,Whose party is it?,Janice,759,anger
0,TRAIN_7168,What kind of woman is that?,Janice,759,anger
0,TRAIN_7175,"Look, actually, I gotta go",Dana,760,anger
0,TRAIN_7175,"You know, actually, I have to go now.",Dana,760,anger
0,TRAIN_7178,"Oh no, that's not it. - No, no!",Chandler,760,anger
0,TRAIN_7178,"Oh, no, no, no, no!",Chandler,760,anger
0,TRAIN_7179,Did you catch a glimpse of me?,Monica,761,anger
0,TRAIN_7179,Did you just hit me?,Monica,761,anger
0,TRAIN_7181,"Oh! All right. Come on, let's not do this!",Phoebe,761,anger
0,TRAIN_7181,Oh! I see. Let's not do that!Let's not do that!,Phoebe,761,anger
0,TRAIN_7182,Happy thoughts! Happy thoughts!,Phoebe,761,anger
0,TRAIN_7183,"All right, now I'm gonna kick my ass.",Phoebe,761,anger
0,TRAIN_7183,OK. Then I'll go kick the bucket.,Phoebe,761,anger
0,TRAIN_7184,Oh! Oh! Oh! Oh!,Rachel,761,anger
0,TRAIN_7184,Oh! Oh! Oh!,Rachel,761,anger
0,TRAIN_7186,There you go!,Rachel,761,anger
0,TRAIN_7186,Good!,Rachel,761,anger
0,TRAIN_7187,There you go!,Monica,761,anger
0,TRAIN_7187,Good!,Monica,761,anger
0,TRAIN_7201,Yeah! That's right!,Monica,763,anger
0,TRAIN_7201,"Yes! Oh, yes!",Monica,763,anger
0,TRAIN_7210,I'm not expensive to maintain!,Monica,766,anger
0,TRAIN_7210,I'm not conservative!,Monica,766,anger
0,TRAIN_7211,I'm not an easy opponent!,Rachel,766,anger
0,TRAIN_7211,I'm not a pushover!,Rachel,766,anger
0,TRAIN_7213,Really!,Rachel,766,anger
0,TRAIN_7213,You did it!,Rachel,766,anger
0,TRAIN_7225,"Ross, what's going on?",Rachel,767,anger
0,TRAIN_7225,"Ross, what's wrong?",Rachel,767,anger
0,TRAIN_7230,Oh! Someone's a little cranky today because we have to play in the cup! Oh!They gave me a kid's size.,Janice,768,anger
0,TRAIN_7230,Oh! Someone was a little annoyed today. Because I have to put it in a cup! I gave you the size of the kid,Janice,768,anger
0,TRAIN_7240,"Listen, these clowns are taking us for a drive.I won't let them go!",Monica,770,anger
0,TRAIN_7240,"Look, these clowns are trying to give us a ride, and I'm not gonna let them!",Monica,770,anger
0,TRAIN_7241,We're not a couple of idiots!,Monica,770,anger
0,TRAIN_7241,"Moreover, we are not a couple!",Monica,770,anger
0,TRAIN_7244,Can you pick one for me to see? Have a perfect and magical weekend with you.,Chandler,770,anger
0,TRAIN_7244,"Can you pick one for me to see -- have a perfect, magical weekend with you.",Chandler,770,anger
0,TRAIN_7246,Nothing! It's over! Damn! This is regularly scheduled programming!,Chandler,770,anger
0,TRAIN_7246,"It's nothing! It's over! Oh, my God! This is regular programming!",Chandler,770,anger
0,TRAIN_7248,"Oh, I'm sorry, am I disturbing you from switching rooms?",Chandler,770,anger
0,TRAIN_7248,"Oh, I'm sorry, am I disturbing you from changing rooms?",Chandler,770,anger
0,TRAIN_7249,"Hey, don't blame me for tonight's shaking!",Monica,770,anger
0,TRAIN_7249,"Hey, don't blame me for wriggling tonight!",Monica,770,anger
0,TRAIN_7250,Who should I blame? A nice bellman who needed to carry his luggage out to 10 rooms?,Chandler,770,anger
0,TRAIN_7250,"Oh, who am I to blame? The cool bellman who had to drag his luggage to 10 different rooms?",Chandler,770,anger
0,TRAIN_7251,"I don't know, what about idiots who thought they could go from Albany to Canada in half a gas tank!",Monica,770,anger
0,TRAIN_7251,"I don't know, how about a fool who thought he could drive from Albany to Canada with half a tank of oil!",Monica,770,anger
0,TRAIN_7252,Don't speak ill of the dead.,Chandler,770,anger
0,TRAIN_7253,We're going to spend a romantic weekend together.Is there any problem with that?,Monica,770,anger
0,TRAIN_7253,"We're supposed to have a romantic weekend together, what's wrong?",Monica,770,anger
0,TRAIN_7255,What did you say?。,Monica,770,anger
0,TRAIN_7271,"And who knows what science will do in the future? But Chandler, what if I die as an unsuccessful, average-built man?",Joey,771,anger
0,TRAIN_7271,"No one knows what kind of science will be born in the future, Chandler, but what if I die as an ordinary person who failed?",Joey,771,anger
